State,County,Life_Expectancy,Age-Adjusted_Mortality,Child_Mortality_Rate,Infant_Mortality_Rate,%_Frequent_Physical_Distress,%_Frequent_Mental_Distress,%_Diabetic,%_Food_Insecure,%_Limited_Access_Healthy_Food,Drug_Overdose_Mortality_Rate,MV_Mortality_Rate,%_Insufficient_Sleep,%_Uninsured_adults,%_Uninsured_children,Other_PCP_Rate,%_Disconnected_Youth,Household_Median_Income,Homicide_Rate,Firearm_Fatalities_Rate,%_Homeowners,%_Severe_Housing_Cost_Burden,Population,%_<_18,%_65_and_over,%_Not_Proficient_in_English,%_Female,%_Rural
Pennsylvania,Allegheny,77.85785013,377.9,51.594373634,6.0451866832,10.522530688,11.452964677,10.0,13.7,5.6938980646,49.281410171,6.4665765223,36.422901798,5.7144419533,2.5786082421,167.94108,4.0982792852,58547.0,8.0,13.5,64.874477806,13.155211603,1223048,18.831067955,18.446128034,0.8476387941,51.68848647,2.4862917175
Pennsylvania,Armstrong,76.178204433,427.5,55.932726431,5.1088405153,10.643478081,12.168305694,11.0,12.8,2.5554959861,55.226428356,16.735550759,36.079385909,6.5350665208,4.696319711,70.07708000000001,7.468739439,46227.0,2.5,14.3,75.84802776,9.400856974,65642,19.217878797,21.352183054,0.1592758468,50.332104445,67.486691519
Pennsylvania,Beaver,76.916317946,406.9,51.606244356,6.5485685501,10.926085656,11.613794417,11.8,12.3,11.807355927,47.368840061,10.147081953,37.249785757,6.3939161348,3.253273827,66.81111999999999,3.7892407689,54739.0,2.9,11.3,73.324903387,9.8319266055,166140,19.522089804,20.957024196,0.2609606614,51.421090646,25.827523323
Pennsylvania,Bedford,78.365074597,358.4,48.492891963,7.0314888413,11.032099541,12.335470464,12.7,11.7,2.2389113374,24.073016899,22.48470602,36.576143345,8.3910864698,5.3172386273,74.25743,6.9726390115,47760.0,5.657662212197023,11.5,79.538289434,9.3853377441,48480,19.509075908,22.464933993,0.2797262986,50.119636964,83.794863551
Pennsylvania,Berks,79.004263764,325.2,47.752577976,6.4208294062,11.205125022,12.02900675,12.0,9.6,3.460005771,21.475443071,9.8572491106,39.042323036,8.3038421616,5.378317626,73.47064,6.6334578663,61022.0,3.8,11.4,72.203592503,13.753082645,417854,22.49900683,16.941802639,4.145831416,50.776826356,23.736030838
Pennsylvania,Blair,76.604595918,412.7,49.497263093,5.8773242146,11.222599398,12.319556852,13.6,12.6,8.0589806546,33.449290875,14.315107324,33.661053626,6.6092432312,3.6554018296,153.89974,6.8642223338,46072.0,1.6,8.1,70.074363841,12.800879648,123457,20.651724892,20.212705638,0.3349359382,51.030723248,23.430824068
Pennsylvania,Bradford,78.159722966,360.0,53.88631845,4.6175466774,11.094267461,12.139016115,10.7,11.9,3.7538026046,23.509600665,20.336805227,32.335667554,8.1596477685,5.1027074109,208.69965,6.9490895578,47457.0,2.5,12.1,74.825962738,9.1778362353,60853,21.967692636,20.920907761,0.2175827592,50.459303568,72.174315736
Pennsylvania,Bucks,79.970756046,289.7,27.688748127,3.9231537401,8.9653363534,10.426761458,10.1,8.4,4.003935187,33.366859589,8.8389231549,35.214668408,5.5129012612,3.1382835718,58.08948,3.0399187663,84784.0,1.8,6.3,76.584615254,14.166325806,628341,20.670463968,18.088108209,1.6097413605,50.923940981,8.8296022864
Pennsylvania,Butler,78.589462824,331.1,33.334204816,4.5676736918,9.6642961072,10.900459547,11.8,9.9,3.3027335562,41.371464033,10.598996936,32.415394466,4.8557084617,2.9061045994,88.71881,3.3699210476,68709.0,1.2,9.8,76.234192285,9.4913825912,187108,20.253543408,18.23064754,0.212525999,50.481540073,41.964081757
Pennsylvania,Cambria,75.556916825,462.5,57.422312397,6.4130915524,11.660789581,12.447220567,13.3,13.5,8.8939653495,58.634774627,11.3666894,35.822636462,6.8306445204,3.8219660103,127.76767,4.6508299943,46007.0,5.3,18.2,74.281765056,10.930672881,133054,19.217009635,22.009860658,0.2345564329,50.830489876,32.006069085
Pennsylvania,Cameron,79.798363817,329.6,48.92798967817747,6.230512241667366,11.367278359,12.39783413,12.2,13.3,3.322176285,34.65757735438933,9.933269421615668,33.25644837,6.7336309524,4.1567695962,174.21603000000002,5.9254454768063365,41335.0,5.657662212197023,11.749477801040841,72.0856102,10.536307546,4592,17.74825784,25.93641115,0.1101321586,50.021777003,47.354965585
Pennsylvania,Carbon,76.259124471,416.5,41.992441361,6.230512241667366,10.576821749,11.835701267,11.7,10.9,3.6953756609,33.436603677,15.528156985,35.223891737,7.0352286449,4.1173241314,65.77608000000001,6.9131238447,51395.0,2.2,14.0,77.342366618,12.726116169,63853,19.367923199,20.663085525,0.506366452,50.351588806,47.162408619
Pennsylvania,Centre,82.630229446,214.6,30.49307299,3.768983483,10.532725108,11.638066104,7.4,13.8,3.7341768914,9.4903281178,9.289807728,31.386806863,7.6490381173,5.5293115465,100.20902000000001,0.9538950715,56366.0,0.9,6.9,61.387974355,17.234299299,162660,15.245911718,13.700971351,0.8951987744,47.415467847,32.217676472
Pennsylvania,Chester,81.36052183,243.1,30.267923307,4.5041606229,8.9007626332,10.231628548,8.7,8.3,6.17089041,24.42728018,7.3376209591,31.284778656,6.6648867902,5.397351521,78.76093,3.3693644387,96803.0,1.6,6.4,75.180395837,13.116653553,519293,22.899211043,15.803987344,2.4598146543,50.734363837,13.276580221
Pennsylvania,Clarion,78.258852231,361.4,58.433300107,6.230512241667366,11.900067149,12.647164896,13.3,14.2,2.2787383972,15.454756201,12.404051017,33.449804264,7.653282456,6.6175485599,75.40694,5.7653268372,45657.0,5.657662212197023,15.4,69.437990581,10.859048117,38458,18.810130532,19.28597431,0.4644088971,51.086899995,76.56046814
Pennsylvania,Clearfield,77.992988419,360.1,43.630017452,6.1168113654,11.303673538,12.207391808,12.0,12.9,4.8110423565,15.749663247,15.363722895,34.482446777,7.3894258608,4.9747048904,139.29849,10.305123777,47818.0,5.657662212197023,14.9,76.942090395,10.521365224,79685,18.315868733,20.043922947,0.9256968766,47.584865408,53.849734205
Pennsylvania,Clinton,79.148139314,331.3,49.918881817,6.230512241667366,11.109655309,12.501715808,10.8,14.0,5.6351074572,18.69603644,17.023064441,34.14830403,8.604630132,6.2933657943,79.49126,7.4471894021,45036.0,5.657662212197023,12.7,70.71890971,11.697054698,38998,20.35232576,18.193240679,0.6852996506,50.956459306,45.690402161
Pennsylvania,Columbia,77.899364753,381.2,63.256441614,5.9115630173,10.801787974,12.271927011,12.1,12.7,2.9736988316,21.102982555,16.691418471,33.061640018,7.5795752558,5.2618737801,54.601710000000004,5.9254454768063365,51302.0,2.1,12.0,69.025749134,11.878289083,65932,17.734939028,18.872474671,0.4027753741,51.750288176,40.85147485
Pennsylvania,Crawford,76.950349149,383.8,53.027315866,7.4211502783,11.125802188,12.482029535,13.3,12.6,3.7695889333,35.148706064,15.251177046,33.122305584,8.7983099292,6.3112193572,87.04836,10.578547297,49044.0,3.0,12.0,72.790724175,10.507611207,86159,21.02624218,19.959609559,0.36655463,51.067212944,63.700782966
Pennsylvania,Cumberland,79.924508659,293.9,45.26597491,5.3551296505,9.6907529756,10.77846466,9.8,9.9,4.7475795678,24.835214992,7.9700420185,33.857386425,6.3088453268,4.7185037501,96.77445,4.1384443617,69222.0,1.5,8.9,70.708442692,10.160461196,250066,20.383418777,18.092823495,1.306961862,50.531459695,22.17785443
Pennsylvania,Dauphin,78.344772109,363.9,57.794763469,7.6680008426,10.304668687,11.775218402,10.7,13.5,7.6065876502,27.723735409,8.6685523833,33.195041843,7.6887484076,4.4940457438,213.63026,8.0116421569,61229.0,6.9,13.4,63.537209949,13.254633085,275710,22.459105582,16.535852889,2.0689897429,51.508469044,13.323386796
Pennsylvania,Delaware,78.444694502,351.9,53.118197975,7.6141589135,10.513287661,11.540059491,9.8,13.1,2.4451516062,42.139679147,6.2475920739,38.482448631,7.0137957749,3.0779473126,74.02213,5.8813019267,73637.0,7.3,11.1,69.588519549,15.5259283,564696,21.957478006,16.07484381,1.9300951737,51.897304036,0.4638814696
Pennsylvania,Elk,77.411318684,371.9,45.936690888,6.230512241667366,10.018909621,11.360830092,11.5,10.3,2.8601536523,18.569290762,24.365239538,34.657811551,5.6582819701,3.9687703318,102.6592,5.9254454768063365,51711.0,5.657662212197023,16.2,78.813118168,6.3749324689,30197,19.35622744,21.641222638,0.0889223298,49.862569129,55.675201903
Pennsylvania,Erie,77.422651475,392.9,51.588209598,6.6306932504,11.383654007,12.640211409,10.5,14.5,8.6679921427,31.250263938,10.876474545,38.360556978,7.1291375291,3.8117936994,143.14802,4.709850709,50419.0,3.8,11.9,66.099821521,12.810609107,274541,21.513362303,17.316539242,1.3032858833,50.59353612,20.019531946
Pennsylvania,Fayette,75.064088578,482.3,70.680273426,7.7593537415,12.375736912,12.968549676,15.4,15.4,7.8669432006,52.781722444,16.085956534,39.823377748,7.5623439792,4.0516138741,88.21024,9.5318860244,42892.0,4.0,15.4,73.01408138,11.478899369,131504,19.336293953,20.558310013,0.3392725806,50.484395912,47.897603326
Pennsylvania,Forest,78.617852434,348.4,48.92798967817747,6.230512241667366,11.041486952,11.114099486,11.0,15.0,0.5259921255,34.65757735438933,20.979154349,35.766103301,7.2126727334,5.6277056277,13.70426,5.9254454768063365,40564.0,5.657662212197023,11.749477801040841,85.403937542,8.117816092,7297,9.702617514,22.46128546,1.366836946,31.492394135,100.0
Pennsylvania,Franklin,78.960040663,333.1,48.18064145,6.303862113,10.068686337,11.349794004,11.9,11.0,4.9616155726,19.275626295,12.163332978,34.0086057,10.254809729,7.2529998879,78.45222,6.9652372494,60077.0,2.2,10.7,70.568367109,9.9417098446,154234,22.33100354,19.189672835,1.1511661028,50.894744349,40.352096673
Pennsylvania,Fulton,75.676542346,412.7,90.215697531,6.230512241667366,10.476080255,11.609828878,11.6,11.4,4.3397435193,38.760573656,26.281464754,32.955977464,8.3994400373,6.4526484751,102.81013999999999,5.9254454768063365,50716.0,5.657662212197023,20.5,78.526988398,10.620099786,14590,20.130226182,21.007539411,0.0072087659,49.225496916,100.0
Pennsylvania,Greene,75.922899499,438.0,59.186018174,6.230512241667366,11.008041352,12.086187542,11.5,14.0,6.3555953135,41.260786108,20.46423496,35.912275378,6.2472905929,3.9009954264,70.70982000000001,8.1313131313,48590.0,5.657662212197023,12.3,73.667495167,8.3207043372,36770,19.34729399,18.322001632,0.2595570602,48.213217297,66.832962829
Pennsylvania,Huntingdon,78.668064539,337.6,61.149612719,6.7704807041,11.395099419,12.044915209,11.8,13.1,0.6233208409,24.855072994,18.746777898,36.648820429,7.1827411168,4.5786927663,59.3524,5.4575297497,49655.0,5.657662212197023,12.7,75.134337172,9.8434283576,45491,18.706996988,19.992965642,0.3424736249,46.883999033,68.662470324
Pennsylvania,Indiana,77.611597906,378.1,61.817432516,7.1880883108,11.913357337,12.856252152,10.6,14.4,9.0719142053,47.62218187,16.032719836,34.599142855,8.1960379531,6.2846580407,60.033190000000005,9.5496053243,46084.0,3.1,9.5,70.10578901,14.250839182,84953,18.170046967,18.859840147,0.8600611383,49.9040646,60.069756976
Pennsylvania,Jefferson,77.947946798,360.3,40.071594582,6.230512241667366,11.425270083,12.474638246,11.9,12.8,1.7822610746,23.430355159,11.872254541,34.900499687,8.2229257045,5.0926890231,84.46717,11.943220754,43911.0,5.657662212197023,12.6,74.859093865,9.1657795955,43804,21.162450918,20.454752991,0.3423345782,50.305908136,61.460176991
Pennsylvania,Juniata,79.116995681,346.2,45.173239373,6.230512241667366,10.947508878,12.183035133,10.8,10.9,7.8725084543,34.65757735438933,18.499034582,33.945433052,8.9536442532,6.4415041783,44.87232,11.082693947,48334.0,5.657662212197023,14.6,75.654310437,7.7444118311,24514,22.317859183,19.792771478,1.8621167504,49.804193522,82.253612599
Pennsylvania,Lackawanna,76.971051032,404.4,52.735198987,7.2552957181,10.83371999,12.289985589,11.1,12.6,3.8827348424,35.173557056,10.944797931,33.335833358,6.9457597231,4.2716816769,126.68378000000001,5.9710873664,49082.0,1.8,10.1,65.601173362,15.888616876,210761,20.340575344,19.601349396,2.2996633667,51.570736521,16.305488325
Pennsylvania,Lancaster,80.09873157,294.2,52.227432022,6.1625882871,10.448126972,11.361457727,10.5,9.8,5.2322853742,22.92916002,10.42514212,31.300841285,10.176084979,11.955220307,81.59837,6.3620350223,63402.0,2.1,7.5,68.173142296,13.483313622,542903,23.785832828,17.495574716,2.3586544567,50.986640339,21.257110955
Pennsylvania,Lawrence,76.35409034,435.5,45.074866536,7.6051528791,11.051704907,12.35352779,10.8,13.3,12.379225122,50.677284764,14.654846164,35.499165276,6.8990127275,3.9167215996,65.46532,5.4785020804,48666.0,5.0,13.4,74.081432693,11.465744494,87069,20.018605933,21.574842941,0.3895421088,51.640652816,40.318084032
Pennsylvania,Lebanon,78.824322879,340.9,52.114177425,5.8154903516,10.103255924,11.330701305,9.5,9.3,3.1065909042,15.155743305,12.329026185,33.98877995,8.3954227591,5.0727713766,83.71853,8.2505841121,57389.0,1.9,9.3,69.523791484,10.642963883,139754,22.884497045,19.110723128,2.2372178327,50.86079826,26.555761859
Pennsylvania,Lehigh,79.654686676,303.5,44.916540212,6.4173337014,10.879003208,11.508686718,11.7,9.5,4.4843363176,26.13897128,8.560849523,34.379368337,8.2841222533,4.1199732454,150.88924,6.0306449943,60706.0,4.4,10.8,65.251131238,14.616191915,366494,22.736252162,16.379531452,3.8031082586,51.081054533,7.925676043
Pennsylvania,Luzerne,76.634368815,423.1,42.157669685,6.7215363512,11.761506378,12.280665845,11.7,12.5,4.8736389467,37.703153307,11.82379853,35.809776464,7.4113647402,3.7705481593,101.78260999999999,5.5687584302,50982.0,3.8,12.6,68.394582329,12.749670898,317343,19.585432797,19.631439799,2.331091814,50.556653211,19.984855945
Pennsylvania,Lycoming,78.327564507,352.4,48.35335793,6.4316067532,11.103651971,12.390120209,11.8,13.5,6.6621345773,23.758681335,13.049141096,36.74316599,6.454679907,3.9266371246,147.57424999999998,8.878351864,50292.0,5.7,11.2,69.894109717,13.146672025,113841,20.526875203,18.777944677,0.2991868725,50.977240186,36.276494044
Pennsylvania,McKean,77.020762571,410.0,50.823641962,6.230512241667366,11.791092804,12.561674307,12.6,13.5,1.0220526942,20.696517413,17.478580336,35.342652462,6.7613047981,3.980513308,72.5865,4.2749371333,45031.0,5.657662212197023,13.3,73.818245247,10.010809512,41330,19.772562303,18.828937818,0.1250406382,48.521654972,63.53739931
Pennsylvania,Mercer,77.075276726,397.3,71.740761997,7.1455914253,10.663132868,12.005412439,11.8,13.0,5.9120935946,25.966591619,13.236168204,37.718131528,7.3696996819,5.8226731363,83.22148,5.9476253884,46851.0,3.7,12.7,73.171051195,9.3353467511,111750,19.695749441,21.042505593,0.4479241861,50.634451902,44.488931566
Pennsylvania,Mifflin,77.542069123,382.0,98.276564635,12.706480305,11.531777668,12.93973525,13.6,12.7,1.8338918714,22.265316383,15.642780243,34.332883752,9.7481753219,5.4985406271,75.45054999999999,10.540915395,50449.0,5.657662212197023,12.0,70.22018058,9.51027547,46388,22.486418901,21.201603863,0.9167373318,51.077864965,50.466989418
Pennsylvania,Monroe,78.173194327,360.7,52.715584777,7.4928522133,11.513948443,11.779012455,11.2,10.9,9.2581744213,22.176005562,15.946338439,37.940244738,8.3918205934,4.9802663335,73.19424,5.0395520398,61296.0,2.9,11.8,78.202899558,17.803530041,168046,19.880865953,16.715066113,1.6953289276,50.590909632,38.353881843
Pennsylvania,Montgomery,80.875597327,265.6,32.169946836,4.4860947029,8.9515932237,10.122412341,8.4,9.5,3.6514771318,25.009484959,5.5877008923,33.420348319,5.2480092883,3.1239283265,86.31178,3.6186482486,87338.0,1.8,6.4,72.161250619,13.611565029,826075,21.617044457,17.332082438,1.808256965,51.338800956,2.9337120596
Pennsylvania,Montour,78.242510838,361.8,48.92798967817747,6.230512241667366,9.8234109146,11.094535347,11.8,10.2,2.7521206151,36.250271877,10.852208424,34.135193414,5.1503759398,4.3628624634,1433.88792,11.990111248,62595.0,5.657662212197023,10.8,71.305402129,7.9519774011,18272,20.107267951,20.64908056,0.7163075501,51.98117338,53.769091805
Pennsylvania,Northampton,80.048656347,303.1,29.319303504,5.1740127886,9.7362359456,10.685146524,12.1,9.4,4.3944184271,32.101064299,8.2672114791,35.7156109,7.5849117767,4.3501467841,143.70231,4.0785143394,65872.0,2.2,8.8,71.635025082,13.213137941,303405,20.060645012,18.576160577,1.892500647,50.776355037,12.768401431
Pennsylvania,Northumberland,77.625865229,397.3,46.135475467,5.0898203593,11.766931324,12.134411513,12.0,12.8,3.4132132184,28.076136724,14.202332848,37.239105092,6.9454167061,4.4794382082,43.46456,10.736424498,45352.0,1.7,8.6,71.281281026,11.537229784,92029,19.727477208,20.877114823,0.4129184486,49.795173261,34.860570413
Pennsylvania,Perry,76.764339404,394.2,62.644081387,6.6970265202,9.7817881273,11.050135741,10.5,9.4,4.2292618732,27.609858173,21.524092947,33.499922424,8.4346830734,7.3871942306,21.67928,8.1746400372,61225.0,5.657662212197023,13.1,80.129348796,7.9095074456,46127,21.508010493,18.015479004,0.4161945941,49.411407635,88.498770911
Pennsylvania,Philadelphia,76.033342107,471.7,71.719483649,8.6508142129,13.973869423,14.024030291,10.8,21.0,0.4666318379,50.061734324,7.1744576115,41.011743597,11.674604749,3.9090978939,127.96807999999999,9.7479646104,40193.0,18.3,18.8,52.207921797,22.323059505,1580863,21.828393732,13.386612249,5.9394454283,52.708235945,0.0
Pennsylvania,Pike,80.316094773,313.4,35.176586464,6.230512241667366,10.002940082,11.002889492,12.1,9.4,2.3785516913,31.698185428,10.159117173,32.255098728,8.3824472471,5.6655414652,21.54747,7.6472502441,67317.0,5.657662212197023,12.9,84.105898311,16.633295195,55691,18.584690525,21.96225602,1.3626111432,49.643568979,70.761212502
Pennsylvania,Potter,77.297001976,403.7,69.998600028,6.230512241667366,11.283071907,12.379118627,11.7,13.0,6.6798453578,21.662071682,21.574435953,33.135721773,8.8347457627,6.9888069888,154.74348,5.9254454768063365,41309.0,5.657662212197023,14.0,77.187882497,12.470138557,16802,20.61064159,23.431734317,0.5438477226,50.035710035,100.0
Pennsylvania,Schuylkill,75.760066777,441.3,53.285968028,8.031279721,10.728374025,12.03000976,12.4,11.9,2.5977925008,29.484691177,16.600771101,32.824460534,6.8317969533,4.039218394,56.81459999999999,6.9510788997,49360.0,2.8,15.2,74.784710167,10.584154736,142569,19.566665965,20.12358928,0.5699851498,48.801632894,36.461234481
Pennsylvania,Snyder,80.968477727,272.7,39.882631114,6.230512241667366,10.678359645,12.108504341,9.9,10.7,2.8070682393,13.145678769,15.991925854,35.715308599,9.677130847,7.3888331662,53.920249999999996,8.2049444643,54336.0,5.657662212197023,6.9,72.681119649,9.3616718794,40801,21.418592682,18.247101787,0.5927047704,50.491409524,66.820311319
Pennsylvania,Somerset,77.400894141,393.8,41.926428233,5.1568543189,10.684841886,11.764437339,12.5,12.4,6.4199917638,36.875122177,16.723539227,35.872139356,8.2928244939,6.100233265,61.744139999999994,9.6061479347,47950.0,5.657662212197023,14.8,77.866167525,9.4429134545,74501,18.142038362,21.876216427,0.418265169,47.904054979,70.802140413
Pennsylvania,Sullivan,76.735565233,430.8,48.92798967817747,6.230512241667366,10.646473767,11.784981042,13.1,11.7,11.139205321,34.65757735438933,27.159152634,33.962988225,8.7110868378,6.683480454,32.84612,24.307692308,43800.0,5.657662212197023,11.749477801040841,81.533232628,9.2433697348,6089,11.003448842,27.081622598,0.3666055657,47.446214485,100.0
Pennsylvania,Susquehanna,77.504977063,367.7,40.751073634,6.230512241667366,10.886425568,11.987186321,11.8,11.4,1.882392495,27.527466744,23.160210758,35.902505837,8.3024156979,5.4456054087,43.91851,6.1658031088,50612.0,3.4,16.8,77.068490002,12.23573097,40985,18.72148347,22.923020617,0.4240264954,49.618152983,84.029892056
Pennsylvania,Tioga,78.799044963,330.3,48.316472897,6.230512241667366,10.843416892,12.167250477,12.7,12.6,4.5997249599,17.72235514,18.375472148,32.354035295,8.4585824082,5.0739207569,66.18782999999999,6.6251667408,47500.0,5.657662212197023,9.6,73.928416351,11.460876269,40793,19.883313314,21.417890324,0.2339181287,50.337067634,90.109811581
Pennsylvania,Union,82.12763048,231.0,46.385057827,6.230512241667366,10.18998761,11.242767999,10.6,11.1,13.466196283,8.8813890492,8.5808538903,31.475365977,8.5284045597,5.6354916067,163.69548,5.1818895577,58310.0,5.657662212197023,4.4,70.765882193,10.147962032,44595,17.975109317,17.65668797,0.8638506374,45.769705124,42.814870848
Pennsylvania,Venango,77.30165528,390.6,59.050003543,7.4626865672,11.434423955,12.522922442,12.9,12.9,2.9835349106,21.592374082,15.514077688,34.62741103,7.9491203976,5.1623104827,112.05131000000002,14.202898551,47593.0,5.657662212197023,13.2,74.814139111,8.3034196108,51762,19.719098953,21.668405394,0.2495807044,50.600826861,54.755928998
Pennsylvania,Warren,78.432342804,348.4,48.92798967817747,6.230512241667366,11.064023244,12.00828536,13.4,11.4,4.9388177789,13.324450366,12.312888076,33.611108203,6.9728403564,5.1095789214,93.29534,8.3515283843,49788.0,5.657662212197023,12.4,76.197718631,9.0210086577,39659,19.44829673,22.310194407,0.479878987,49.887793439,55.042448882
Pennsylvania,Washington,76.774357201,413.3,46.440006844,4.6678635548,9.7316619813,11.225984872,10.9,11.3,7.017686559,45.867145652,11.599725725,34.005299402,5.8995393655,3.16288012,77.18357,3.635021681,60332.0,2.9,13.8,75.592691038,9.4015410748,207298,19.527443584,20.086059682,0.3717792656,50.919931693,30.824752189
Pennsylvania,Wayne,77.874466667,347.1,48.92798967817747,6.230512241667366,10.690673557,11.693577886,12.1,11.2,1.466020535,31.349395544,13.572617659,34.954685437,7.8401563688,5.0851229554,70.30563,7.9230080573,49985.0,3.9,18.4,79.23133007,14.887440434,51205,16.646811835,23.761351431,0.3610545212,47.100869056,88.093975995
Pennsylvania,Westmoreland,77.689334452,371.4,38.778806441,4.5296486091,10.131125082,11.206556775,12.5,11.1,7.8365093737,51.686567402,10.89175661,35.479634196,5.2767599948,3.1902162809,75.7174,3.074483011,60308.0,2.2,12.6,77.555104943,9.4687203148,352627,18.449239565,22.130182884,0.2670882096,51.134201295,25.363598772
Pennsylvania,Wyoming,76.54762956,416.3,49.460431655,6.230512241667366,10.546019555,11.547013816,10.7,10.7,0.8667394648,36.300715124,17.920412886,35.021491047,6.5916398714,4.6778464254,51.240759999999995,5.9254454768063365,55820.0,5.657662212197023,14.4,77.909452828,11.641532994,27322,19.621550399,20.595124808,0.0682076544,49.857257887,83.455934361
Pennsylvania,York,78.749188498,336.3,45.028180558,5.4134287959,10.189289606,11.645008592,12.8,10.2,4.9267789075,25.437292572,10.657510062,36.740295315,7.3115366721,3.95444851,79.35832,5.6148657703,63493.0,4.4,11.9,74.441111118,11.784667778,446078,22.160474177,17.072126399,1.3772042825,50.573666489,24.720441776
Rhode Island,Bristol,81.408432531,234.8,41.822019492288604,5.883170736527221,9.9595838234,10.881615627,8.4,10.0,11.870314249,21.079401345,3.4854641622,30.53078975,4.2347670878,1.5422885572,26.578339999999997,6.28121618701064,72614.0,2.8502879105049574,4.466348677733947,68.982121818,16.131233596,48912,18.891069676,19.422636572,1.6071845608,51.647857377,1.1428571429
Rhode Island,Kent,79.175319351,323.6,31.798524548,4.6162201303,10.743985186,12.133814988,10.0,10.4,5.307248361,30.00963147,9.1010265958,34.789195352,4.0350843411,1.6370581459,92.20810999999999,3.8992117117,72765.0,1.1,3.8,70.4910669,14.818479898,163760,18.939301417,18.371397167,1.0609246391,51.72691744,7.9863744147
Rhode Island,Newport,80.877146722,270.0,26.966898133,4.7942469037,9.617043852,10.813016346,8.0,11.5,4.8878344199,24.932942449,6.7456192392,31.093847732,4.4370425199,2.0267217453,58.71076,6.28121618701064,77186.0,2.8502879105049574,4.4,62.033821744,15.650276404,83460,17.23699976,21.252096813,0.9566791542,50.352264558,12.092220828
Rhode Island,Providence,79.356135227,323.5,47.645787602,6.6400805328,12.353503705,13.272831537,10.0,13.2,3.2010944063,33.44704629,5.8595840057,37.946769025,7.4434717959,2.2008688609,115.63378,7.6045834354,55848.0,3.3,4.6,53.193131067,18.184492904,637357,20.623763448,14.992068809,6.729835767,51.395371825,5.508826857
Rhode Island,Washington,81.122395257,257.4,35.238084412,4.4240796334,9.7431078537,11.404813759,8.7,10.7,8.5135071243,20.582918816,8.2544076275,32.774421141,3.9308551567,1.6860940255,66.5874,2.6872381731,78599.0,2.8502879105049574,4.7,73.288582487,14.659805366,126150,16.84026952,19.881093936,0.6116233125,51.590963139,30.823206987
South Carolina,Abbeville,76.034423021,447.1,71.113639596,11.441647597,13.778960691,14.229179931,16.7,15.3,0.5918238395,17.443576738,22.316319524,36.083828134,15.078617491,4.335047759,56.62972,7.037214239774546,41118.0,8.0,23.3,77.044293015,14.74315456,24722,20.657713777,21.203786101,0.3024880709,51.589677211,78.577330133
South Carolina,Aiken,77.092064533,417.9,60.783215637,7.8111587983,12.387901478,13.155018897,12.9,13.0,7.2779398153,22.932761144,18.285987647,36.305486834,14.390615478,4.7382468751,47.56836,8.6649312012,51583.0,7.8,20.1,72.270672572,11.892725423,168179,21.973016845,18.910208766,1.7341707255,51.673514529,36.99898188
South Carolina,Allendale,74.073840018,547.1,60.1115052370619,6.858342724021733,17.53827196,16.175745269,18.0,25.6,12.375132129,18.443106053026618,19.350133218,41.531368469,14.206190158,3.3123929183,77.76050000000001,7.037214239774546,28135.0,25.3,27.7,66.149162861,17.365478686,9002,19.051321928,19.495667629,0.4364368845,47.133970229,68.25990978
South Carolina,Anderson,75.714765633,452.4,60.8259052,7.5795856493,12.114691836,13.571752011,14.0,12.1,11.224185711,19.151893156,21.830603398,34.719254391,14.659390126,3.8892087251,47.79658,9.1175282714,48846.0,9.3,22.4,70.63383792,11.384611165,198759,22.972041518,17.847242137,0.7922038816,51.888971065,37.925782628
South Carolina,Bamberg,74.277959598,550.3,85.193388993,6.858342724021733,14.822242044,14.845789188,16.5,23.1,13.970288486,18.443106053026618,31.118864633,41.28767705,15.312382622,4.1137123746,83.44343,7.037214239774546,32693.0,7.966565904133378,20.2,75.96205477,12.434933488,14381,19.477087824,21.305889716,0.5809834207,52.235588624,54.506786764
South Carolina,Barnwell,74.182075057,543.9,70.182005334,10.689470871,14.244864015,14.575768369,17.6,19.9,0.9285878949,18.443106053026618,29.373176415,39.023518108,13.817065288,4.0336134454,56.21926,7.037214239774546,36568.0,17.0,25.8,69.143128412,14.910921766,21345,23.986882174,17.784024362,0.5700805976,52.148044038,82.542769992
South Carolina,Beaufort,82.526531355,250.8,45.255588004,3.9950406392,10.256566916,11.536580784,10.0,9.8,11.317553598,10.371518718,15.040589266,29.651224741,16.861256953,6.5118571663,73.85840999999999,5.9690844233,60319.0,5.9,13.4,70.494257886,15.914873238,186844,19.007835414,26.361563657,2.3702285113,50.747682559,19.646434449
South Carolina,Berkeley,78.413764159,358.9,46.303441889,6.0860666774,11.477054202,13.053038802,11.9,11.7,9.3522177872,17.890475459,18.179840132,39.107658744,14.206882713,3.7706934065,35.33131,6.1918631965,57399.0,6.0,14.8,69.996446534,12.496799704,217937,23.995925428,13.695242203,1.5374387537,50.367307983,28.953627638
South Carolina,Calhoun,75.819216123,464.2,126.95725772,6.858342724021733,13.078677021,13.363258153,15.6,16.3,0.3023471041,18.443106053026618,28.771734648,35.745251496,14.750115687,5.6510244547,20.40261,7.037214239774546,45149.0,7.966565904133378,16.2,79.317073171,16.071742571,14704,19.532100109,22.21164309,0.4261061004,51.958650707,100.0
South Carolina,Charleston,78.929988375,339.6,56.032753691,4.9605734767,11.63025128,12.792281117,10.6,13.7,6.7051847557,19.12087764,14.302510485,32.641433252,15.19768843,4.2293037331,189.3194,5.4399375105,60144.0,11.0,17.1,60.570338009,17.905014514,401438,19.867576064,15.820624854,1.1529742399,51.534981741,10.880931101
